451397,2011 EZ78,,binzeletal2019/451397_20110606.csv,2011-06-06T10:50:42,2011-06-06T11:18:35,21,2520,+17 44 26.8,+30 55 04,1.021,0.255,1.18,16.3,44.6,s10556 s107998 s110361
452561,2005 AB,,binzeletal2019/452561_20050412.csv,2005-04-12T11:37:30,2005-04-12T12:39:25,18,2160,14 35 40.2,45 11 20,1.107,0.185,1.116,15.9,48.4,s10556 sFS27
455322,2002 NX18,,binzeletal2019/455322_20021028.csv,2002-10-28T05:18:35,2002-10-28T06:21:24,18,2160,21 53 25.7,-23 14 52,1.382,0.21,1.076,16.3,61.7,-
461501,2003 FT3,,binzeletal2019/461501_20030705.csv,2003-07-05T06:40:51,2003-07-05T07:18:33,18,2160,15 35 47.6,05 17 22,1.038,0.214,1.149,17.3,47.5,-
471240,2011 BT15,,binzeletal2019/471240_20140108.csv,2014-01-08T11:54:30,2014-01-08T11:58:52,21,2520,11 29 46.8,06 18 58,1.344,0.049,1.007,17.3,60.3,sHYA64 sL102-1081 sL98-978
480883,2001 YE4,,binzeletal2019/480883_20111230.csv,2011-12-30T06:22:52,2011-12-30T07:00:07,19,2280,+01 50 11.2,+52 18 04,1.203,0.07,1.02,17,56.9,sL102-1081 sL93-101 sL98-978 sLHya64
481532,2007 LE,,binzeletal2019/481532_20120606.csv,2012-06-06T07:15:51,2012-06-06T07:34:11,18,2160,+15 26 49.3,-27 20 53,1.622,0.066,1.077,15,19.9,s1021081 s10556 s110361 s110361 s1121333 s1121333
500080,2011 WV134,,binzeletal2019/500080_20120526.csv,2012-05-26T13:21:08,2012-05-26T14:16:53,22,2640,+18 06 44.4,+12 00 53,1.057,0.213,1.178,15.6,36.1,-
503871,2000 SL,,binzeletal2019/503871_20020414.csv,2002-04-14T14:01:57,2002-04-14T14:57:58,17,2040,17 07 12.1,-05 09 32,1.105,0.18,1.119,16.4,46.3,-
506459,2002 AL14,,binzeletal2019/506459_20040125.csv,2004-01-25T08:17:17,2004-01-25T08:54:23,16,1920,05 42 14.9,-02 53 14,1.095,0.158,1.1,15.6,40.3,-
,2000 WL63,,binzeletal2019/2000WL63_20121219.csv,2012-12-19T07:43:25,2012-12-19T08:01:49,21,2520,+04 41 47.1,+35 00 34,1.096,0.184,1.16,17.4,15.8,sHya64 sL93-101
,2002 AV,,binzeletal2019/2002AV_20020113.csv,2002-01-13T10:23:07,2002-01-13T11:16:15,17,2040,06 19 24.6,14 22 32,1.056,0.071,1.051,16.2,19.1,-
,2002 NY40,,binzeletal2019/2002NY40_20020817.csv,2002-08-17T09:42:08,2002-08-17T10:00:42,19,950,20 47 05.6,07 20 59,1.027,0.012,1.023,10.6,24.4,-
,2004 QD3,,binzeletal2019/2004QD3_20050303.csv,2005-03-03T09:29:53,2005-03-03T10:32:19,19,2280,10 01 05.3,23 19 36,1.002,0.114,1.098,15.9,19.3,s10556 s107684 sHYA64
,2007 RU17,,binzeletal2019/2007RU17_20101014.csv,2010-10-14T11:14:26,2010-10-14T12:05:42,21,2520,+01 22 43.7,+12 04 23,1.045,0.249,1.246,15.9,3.4,sL115271 sL93101 sL98978
,2008 QS11,,binzeletal2019/2008QS11_20081002.csv,2008-10-02T14:34:33,2008-10-02T15:11:08,20,2400,+05 12 17.8,+19 10 30,1.001,0.028,1.011,14.5,67.2,-
