P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_440212_20050108_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_4451_20020114_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_448003_20080510_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_4486_20001010_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_451157_20130511_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_451397_20110606_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_452561_20050412_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_455322_20021028_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_4558_20040614_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_461501_20030705_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_4688_20010129_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_471240_20140108_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_480883_20111230_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_481532_20120606_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_4954_20071002_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_4995_20021028_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_500080_20120526_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5011_20061121_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_503871_20020414_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_506459_20040125_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_512_20041016_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5131_20100117_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5143_20061025_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5230_20050905_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_52340_20021227_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5261_20050519_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_52760_20130808_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_52762_20130117_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_52768_20090330_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_53319_20080510_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_53435_20061025_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5392_20101027_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5407_20020113_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_54690_20010328_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_54789_20100117_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5587_20010328_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5604_20010329_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5626_20090920_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5645_20020414_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5646_20120914_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5660_20050709_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5693_20070121_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5786_20010823_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5817_20040922_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_5836_20120429_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_6037_20130808_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_6239_20100907_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_63164_20031001_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_6386_20050303_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_6411_20040220_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_6455_20120421_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_65679_20101013_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_6585_20061025_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_65996_20030705_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_66063_20020915_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_6611_20050510_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_66146_20101014_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_66251_20051008_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_68216_20100316_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_68359_20080116_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_68950_20060629_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_699_20050108_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_719_20010823_csv::1.0
